station,name,date,latitude,longitude,elevation,precipitation
CA002204101,YELLOWKNIFE A,2016-09-29,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-09-30,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-01,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-02,62.4667,-114.4333,206.0,3.4
CA002204101,YELLOWKNIFE A,2016-10-03,62.4667,-114.4333,206.0,1.8
CA002204101,YELLOWKNIFE A,2016-10-04,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-05,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-06,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-07,62.4667,-114.4333,206.0,0.8
CA002204101,YELLOWKNIFE A,2016-10-08,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-09,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-10,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-11,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-12,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-13,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-14,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-15,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-16,62.4667,-114.4333,206.0,2.2
CA002204101,YELLOWKNIFE A,2016-10-17,62.4667,-114.4333,206.0,0.6
CA002204101,YELLOWKNIFE A,2016-10-18,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-19,62.4667,-114.4333,206.0,0.6
CA002204101,YELLOWKNIFE A,2016-10-20,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-21,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-22,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-24,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-25,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-26,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-27,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-10-28,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-29,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-10-30,62.4667,-114.4333,206.0,3.8
CA002204101,YELLOWKNIFE A,2016-10-31,62.4667,-114.4333,206.0,1.6
CA002204101,YELLOWKNIFE A,2016-11-01,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-02,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-03,62.4667,-114.4333,206.0,0.4
CA002204101,YELLOWKNIFE A,2016-11-04,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-05,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-06,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-07,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-08,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-09,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-10,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-11-11,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-12,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-13,62.4667,-114.4333,206.0,0.8
CA002204101,YELLOWKNIFE A,2016-11-14,62.4667,-114.4333,206.0,1.8
CA002204101,YELLOWKNIFE A,2016-11-15,62.4667,-114.4333,206.0,1.4
CA002204101,YELLOWKNIFE A,2016-11-16,62.4667,-114.4333,206.0,0.8
CA002204101,YELLOWKNIFE A,2016-11-17,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-18,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-19,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-20,62.4667,-114.4333,206.0,1.2
CA002204101,YELLOWKNIFE A,2016-11-21,62.4667,-114.4333,206.0,5.0
CA002204101,YELLOWKNIFE A,2016-11-22,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-23,62.4667,-114.4333,206.0,2.8
CA002204101,YELLOWKNIFE A,2016-11-24,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-25,62.4667,-114.4333,206.0,1.0
CA002204101,YELLOWKNIFE A,2016-11-26,62.4667,-114.4333,206.0,1.0
CA002204101,YELLOWKNIFE A,2016-11-27,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-28,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-11-29,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-11-30,62.4667,-114.4333,206.0,1.0
CA002204101,YELLOWKNIFE A,2016-12-01,62.4667,-114.4333,206.0,1.0
CA002204101,YELLOWKNIFE A,2016-12-02,62.4667,-114.4333,206.0,1.2
CA002204101,YELLOWKNIFE A,2016-12-03,62.4667,-114.4333,206.0,1.2
CA002204101,YELLOWKNIFE A,2016-12-04,62.4667,-114.4333,206.0,1.6
CA002204101,YELLOWKNIFE A,2016-12-05,62.4667,-114.4333,206.0,0.8
CA002204101,YELLOWKNIFE A,2016-12-06,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-07,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-08,62.4667,-114.4333,206.0,0.4
CA002204101,YELLOWKNIFE A,2016-12-09,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-11,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-12,62.4667,-114.4333,206.0,0.8
CA002204101,YELLOWKNIFE A,2016-12-13,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-14,62.4667,-114.4333,206.0,0.4
CA002204101,YELLOWKNIFE A,2016-12-15,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-16,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-17,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-18,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-19,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-20,62.4667,-114.4333,206.0,2.0
CA002204101,YELLOWKNIFE A,2016-12-21,62.4667,-114.4333,206.0,0.4
CA002204101,YELLOWKNIFE A,2016-12-22,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-23,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-24,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-12-25,62.4667,-114.4333,206.0,0.2
CA002204101,YELLOWKNIFE A,2016-12-26,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-27,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-28,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-29,62.4667,-114.4333,206.0,0.0
CA002204101,YELLOWKNIFE A,2016-12-30,62.4667,-114.4333,206.0,1.2
CA002204101,YELLOWKNIFE A,2016-12-31,62.4667,-114.4333,206.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-01,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-02,45.47,-73.74,32.0,0.7
CA00702S006,MONTREAL INTL A,2016-01-03,45.47,-73.74,32.0,4.1
CA00702S006,MONTREAL INTL A,2016-01-04,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-06,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-07,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-08,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-09,45.47,-73.74,32.0,2.9
CA00702S006,MONTREAL INTL A,2016-01-10,45.47,-73.74,32.0,9.9
CA00702S006,MONTREAL INTL A,2016-01-11,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-12,45.47,-73.74,32.0,1.4
CA00702S006,MONTREAL INTL A,2016-01-13,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-14,45.47,-73.74,32.0,0.6
CA00702S006,MONTREAL INTL A,2016-01-16,45.47,-73.74,32.0,0.7
CA00702S006,MONTREAL INTL A,2016-01-17,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-18,45.47,-73.74,32.0,5.0
CA00702S006,MONTREAL INTL A,2016-01-19,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-21,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-22,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-25,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-26,45.47,-73.74,32.0,4.0
CA00702S006,MONTREAL INTL A,2016-01-27,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-28,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-01-29,45.47,-73.74,32.0,1.1
CA00702S006,MONTREAL INTL A,2016-01-30,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-01-31,45.47,-73.74,32.0,1.8
CA00702S006,MONTREAL INTL A,2016-02-01,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-02,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-02-03,45.47,-73.74,32.0,17.5
CA00702S006,MONTREAL INTL A,2016-02-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-06,45.47,-73.74,32.0,2.4
CA00702S006,MONTREAL INTL A,2016-02-07,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-02-08,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-09,45.47,-73.74,32.0,1.3
CA00702S006,MONTREAL INTL A,2016-02-10,45.47,-73.74,32.0,1.3
CA00702S006,MONTREAL INTL A,2016-02-11,45.47,-73.74,32.0,0.4
CA00702S006,MONTREAL INTL A,2016-02-13,45.47,-73.74,32.0,0.6
CA00702S006,MONTREAL INTL A,2016-02-14,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-15,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-16,45.47,-73.74,32.0,17.8
CA00702S006,MONTREAL INTL A,2016-02-17,45.47,-73.74,32.0,4.4
CA00702S006,MONTREAL INTL A,2016-02-18,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-02-20,45.47,-73.74,32.0,7.0
CA00702S006,MONTREAL INTL A,2016-02-21,45.47,-73.74,32.0,0.6
CA00702S006,MONTREAL INTL A,2016-02-22,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-02-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-24,45.47,-73.74,32.0,23.9
CA00702S006,MONTREAL INTL A,2016-02-25,45.47,-73.74,32.0,9.6
CA00702S006,MONTREAL INTL A,2016-02-26,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-02-27,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-02-28,45.47,-73.74,32.0,2.8
CA00702S006,MONTREAL INTL A,2016-02-29,45.47,-73.74,32.0,5.1
CA00702S006,MONTREAL INTL A,2016-03-01,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-03-02,45.47,-73.74,32.0,8.7
CA00702S006,MONTREAL INTL A,2016-03-03,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-03-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-06,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-07,45.47,-73.74,32.0,6.0
CA00702S006,MONTREAL INTL A,2016-03-08,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-09,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-10,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-03-11,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-03-12,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-13,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-14,45.47,-73.74,32.0,2.7
CA00702S006,MONTREAL INTL A,2016-03-15,45.47,-73.74,32.0,2.5
CA00702S006,MONTREAL INTL A,2016-03-16,45.47,-73.74,32.0,6.1
CA00702S006,MONTREAL INTL A,2016-03-17,45.47,-73.74,32.0,3.8
CA00702S006,MONTREAL INTL A,2016-03-18,45.47,-73.74,32.0,2.0
CA00702S006,MONTREAL INTL A,2016-03-19,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-21,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-22,45.47,-73.74,32.0,2.2
CA00702S006,MONTREAL INTL A,2016-03-23,45.47,-73.74,32.0,1.5
CA00702S006,MONTREAL INTL A,2016-03-24,45.47,-73.74,32.0,7.9
CA00702S006,MONTREAL INTL A,2016-03-25,45.47,-73.74,32.0,4.5
CA00702S006,MONTREAL INTL A,2016-03-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-27,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-28,45.47,-73.74,32.0,19.8
CA00702S006,MONTREAL INTL A,2016-03-29,45.47,-73.74,32.0,0.7
CA00702S006,MONTREAL INTL A,2016-03-30,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-03-31,45.47,-73.74,32.0,26.6
CA00702S006,MONTREAL INTL A,2016-04-01,45.47,-73.74,32.0,2.4
CA00702S006,MONTREAL INTL A,2016-04-02,45.47,-73.74,32.0,2.5
CA00702S006,MONTREAL INTL A,2016-04-03,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-04-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-06,45.47,-73.74,32.0,6.8
CA00702S006,MONTREAL INTL A,2016-04-07,45.47,-73.74,32.0,44.4
CA00702S006,MONTREAL INTL A,2016-04-08,45.47,-73.74,32.0,1.1
CA00702S006,MONTREAL INTL A,2016-04-09,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-10,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-11,45.47,-73.74,32.0,15.5
CA00702S006,MONTREAL INTL A,2016-04-12,45.47,-73.74,32.0,0.5
CA00702S006,MONTREAL INTL A,2016-04-13,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-04-14,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-16,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-17,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-18,45.47,-73.74,32.0,11.7
CA00702S006,MONTREAL INTL A,2016-04-19,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-21,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-22,45.47,-73.74,32.0,6.6
CA00702S006,MONTREAL INTL A,2016-04-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-25,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-27,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-28,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-29,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-04-30,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-01,45.47,-73.74,32.0,8.3
CA00702S006,MONTREAL INTL A,2016-05-02,45.47,-73.74,32.0,1.3
CA00702S006,MONTREAL INTL A,2016-05-03,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-06,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-07,45.47,-73.74,32.0,1.2
CA00702S006,MONTREAL INTL A,2016-05-08,45.47,-73.74,32.0,8.0
CA00702S006,MONTREAL INTL A,2016-05-09,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-10,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-11,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-12,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-13,45.47,-73.74,32.0,4.0
CA00702S006,MONTREAL INTL A,2016-05-14,45.47,-73.74,32.0,5.1
CA00702S006,MONTREAL INTL A,2016-05-15,45.47,-73.74,32.0,0.4
CA00702S006,MONTREAL INTL A,2016-05-16,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-17,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-18,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-19,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-21,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-22,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-25,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-27,45.47,-73.74,32.0,1.0
CA00702S006,MONTREAL INTL A,2016-05-28,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-29,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-30,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-05-31,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-01,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-02,45.47,-73.74,32.0,4.5
CA00702S006,MONTREAL INTL A,2016-06-03,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-05,45.47,-73.74,32.0,30.7
CA00702S006,MONTREAL INTL A,2016-06-06,45.47,-73.74,32.0,0.7
CA00702S006,MONTREAL INTL A,2016-06-07,45.47,-73.74,32.0,0.5
CA00702S006,MONTREAL INTL A,2016-06-08,45.47,-73.74,32.0,0.6
CA00702S006,MONTREAL INTL A,2016-06-09,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-10,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-11,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-12,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-13,45.47,-73.74,32.0,4.5
CA00702S006,MONTREAL INTL A,2016-06-14,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-15,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-16,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-17,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-18,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-06-19,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-21,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-22,45.47,-73.74,32.0,6.9
CA00702S006,MONTREAL INTL A,2016-06-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-25,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-06-27,45.47,-73.74,32.0,2.4
CA00702S006,MONTREAL INTL A,2016-06-28,45.47,-73.74,32.0,7.8
CA00702S006,MONTREAL INTL A,2016-06-29,45.47,-73.74,32.0,1.1
CA00702S006,MONTREAL INTL A,2016-06-30,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-01,45.47,-73.74,32.0,3.7
CA00702S006,MONTREAL INTL A,2016-07-02,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-03,45.47,-73.74,32.0,1.3
CA00702S006,MONTREAL INTL A,2016-07-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-06,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-07,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-08,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-09,45.47,-73.74,32.0,16.1
CA00702S006,MONTREAL INTL A,2016-07-10,45.47,-73.74,32.0,0.8
CA00702S006,MONTREAL INTL A,2016-07-11,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-12,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-13,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-14,45.47,-73.74,32.0,6.4
CA00702S006,MONTREAL INTL A,2016-07-15,45.47,-73.74,32.0,0.7
CA00702S006,MONTREAL INTL A,2016-07-16,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-17,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-18,45.47,-73.74,32.0,16.0
CA00702S006,MONTREAL INTL A,2016-07-19,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-07-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-21,45.47,-73.74,32.0,1.6
CA00702S006,MONTREAL INTL A,2016-07-22,45.47,-73.74,32.0,1.5
CA00702S006,MONTREAL INTL A,2016-07-23,45.47,-73.74,32.0,17.4
CA00702S006,MONTREAL INTL A,2016-07-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-25,45.47,-73.74,32.0,4.7
CA00702S006,MONTREAL INTL A,2016-07-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-27,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-28,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-29,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-07-30,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-07-31,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-01,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-02,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-03,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-04,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-05,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-06,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-07,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-08,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-09,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-10,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-11,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-12,45.47,-73.74,32.0,2.1
CA00702S006,MONTREAL INTL A,2016-08-13,45.47,-73.74,32.0,32.6
CA00702S006,MONTREAL INTL A,2016-08-14,45.47,-73.74,32.0,15.9
CA00702S006,MONTREAL INTL A,2016-08-15,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-16,45.47,-73.74,32.0,71.0
CA00702S006,MONTREAL INTL A,2016-08-17,45.47,-73.74,32.0,0.2
CA00702S006,MONTREAL INTL A,2016-08-18,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-19,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-20,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-21,45.47,-73.74,32.0,16.4
CA00702S006,MONTREAL INTL A,2016-08-22,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-23,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-24,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-25,45.47,-73.74,32.0,0.6
CA00702S006,MONTREAL INTL A,2016-08-26,45.47,-73.74,32.0,0.0
CA00702S006,MONTREAL INTL A,2016-08-27,45.47,-73.74,32.0,0.0
